x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,,
id141990,6,HUAWEI_MYA-L41,FI,0,2000,0,18,0,2,0,0,0.1904761905,0,42,HUAWEI,0,6,0,0,0,0,0,FALSE,578273416764105287,Facebook,Gamer Giftcards,,
id23529,8.1.0,LGE_LM-X410(FG),US,0,1974,0,44,0,0,0,0,0.1111111111,0,36,LGE,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id7490,8.0.0,HUAWEI_PRA-LX1,FI,0,1998,0,20,0,3,1,0,0.03125,0,32,HUAWEI,0,8,0,0,0,1,0,FALSE,578273416764105287,Facebook,Gamer Giftcards,,
id100475,8.0.0,samsung_SM-G960U,US,0,1995,0,23,0,4,1,0.009900990099,0.09900990099,0,101,samsung,0,8,0,0,0,1,0,TRUE,492786776143062094,Facebook,NA,,
id79418,5.1.1,samsung_SM-T280,CA,0,2000,0,18,0,0,0,0,0.2777777778,0,18,samsung,0,5,0,0,0,0,0,FALSE,NA,NA,NA,,
id53322,4.4,motorola_XT1058,US,0,1990,0,28,0,3,0,0.01818181818,0.3818181818,0,55,motorola,0,4,0,0,0,0,0,FALSE,NA,NA,NA,,
id140334,8.0.0,HUAWEI_FIG-LX1,GB,1,1993,0,25,0,0,0,0.02127659574,0.2978723404,0,47,HUAWEI,0,8,0,0,1,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id7767,9,Xiaomi_Mi A1,US,0,2001,0,17,0,0,0,0.05660377358,0.05660377358,0,53,Xiaomi,0,9,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id35696,8.0.0,HUAWEI_LON-L29,NO,1,1993,0,25,0,1,0,0.09302325581,0.04651162791,0,43,HUAWEI,0,8,0,0,1,1,0,FALSE,578274137794105583,Facebook,Play Games Earn Money,,
id1120,7,LGE_LGMP260,US,1,1972,0,46,0,5,1,0.02469135802,0.2222222222,0,81,LGE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id55947,8.1.0,LGE_LG-Q710AL,US,1,1981,0,37,0,2,2,0.0625,0.2291666667,0,48,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id4991,7.1.1,OnePlus_ONEPLUS A3000,US,1,2000,0,18,0,4,1,0.009009009009,0.1351351351,0,111,OnePlus,0,7,0,0,1,0,0,FALSE,590590195096185683,1TfZaivQT,NA,,
id80900,8.0.0,samsung_SM-G960U,US,1,1976,0,42,0,10,0,0.05102040816,0.1836734694,0,98,samsung,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id28322,7.1.1,ZTE_Z982,US,1,1975,0,43,0,1,0,0.03846153846,0.07692307692,0,52,ZTE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id55136,8.0.0,samsung_SM-A530W,CA,2,1996,0,22,0,0,0,0.04,0.1733333333,0,75,samsung,0,8,0,0,0,1,0,TRUE,573880939902959083,Facebook,Fortnite,,
id25913,8.0.0,samsung_SM-G960W,CA,0,1976,0,42,0,1,2,0.02597402597,0.2337662338,0,77,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id20424,7,samsung_SM-G920I,FR,0,1997,0,21,0,0,0,0,0,0,36,samsung,0,7,0,0,0,0,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id79284,7,LGE_LGL64VL,US,1,1993,0,25,0,1,1,0,0.1388888889,0,36,LGE,0,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id80092,6.0.1,samsung_SM-J327P,US,0,1995,0,23,0,2,1,0,0.1228070175,0,57,samsung,0,6,0,0,0,0,0,TRUE,NA,NA,NA,,
id10427,9,OnePlus_ONEPLUS A6013,FI,0,1995,0,23,0,1,1,0.0202020202,0.0303030303,0,99,OnePlus,0,9,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id29697,8.0.0,LGE_LG-H831,CA,0,1995,0,23,0,1,0,0,0.2424242424,0,66,LGE,0,8,0,0,0,1,0,TRUE,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
id138656,8.1.0,OnePlus_ONEPLUS A5000,DK,0,2000,0,18,0,8,1,0.006849315068,0.1917808219,0,146,OnePlus,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id59472,7,samsung_SM-G925F,SE,0,1993,0,25,0,1,1,0.02857142857,0.05714285714,0,70,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id136466,6.0.1,samsung_SAMSUNG-SM-J120AZ,US,0,2006,0,12,0,3,1,0,0.1818181818,0,22,samsung,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id63599,8.0.0,samsung_SM-G960U,US,0,1996,0,22,0,3,1,0,0.06837606838,0,117,samsung,0,8,0,0,0,1,0,TRUE,492786776143062094,Facebook,NA,,
id96690,8.0.0,HUAWEI_ATU-L11,GB,1,1993,0,25,0,0,0,0.07407407407,0.1851851852,0,27,HUAWEI,0,8,0,0,1,1,0,FALSE,NA,NA,NA,,
id36533,8.1.0,samsung_SM-N960U,US,0,2001,0,17,0,3,3,0,0.078125,0,64,samsung,0,8,0,0,0,1,0,TRUE,573880939902959083,Facebook,Fortnite,,
id57801,8.0.0,HUAWEI_VTR-L29,DK,0,1999,0,19,0,4,0,0.01234567901,0.1604938272,0,81,HUAWEI,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id11904,7,asus_ASUS_X008DB,NZ,0,1999,0,19,0,1,0,0.008196721311,0.08196721311,0,122,asus,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id117345,8.1.0,OnePlus_ONEPLUS A5010,FI,0,1998,0,20,1,2,1,0.01408450704,0.02816901408,2,142,OnePlus,0,8,1,1,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id72199,8.0.0,samsung_SM-G935F,DK,1,1985,0,33,0,2,1,0.02139037433,0.05347593583,0,187,samsung,0,8,0,0,1,1,0,TRUE,578273416764105287,Facebook,Gamer Giftcards,,
id114099,8.1.0,vivo_vivo 1725,SG,0,1994,0,24,0,1,0,0.01,0.01,0,200,vivo,1,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id135858,8.0.0,samsung_SM-G955U,US,1,1988,0,30,0,0,1,0.08163265306,0.08163265306,0,98,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id139123,8.0.0,samsung_SM-A320FL,NO,1,1995,0,23,0,0,0,0,0,0,44,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id127536,8.1.0,HUAWEI_SNE-LX1,GB,1,1990,0,28,0,1,0,0.1388888889,0.25,0,36,HUAWEI,0,8,0,0,1,1,0,FALSE,459856103233242576,Facebook,Play Games. Earn Money.,,
id88109,8.0.0,motorola_moto g(6) forge,US,0,1999,0,19,0,1,0,0,0.08,0,50,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id34264,8.0.0,samsung_SM-G960F,AU,0,2000,0,18,0,4,0,0.00826446281,0.09090909091,0,121,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id53578,7,LGE_LG-LS777,US,1,1985,0,33,0,0,1,0.09523809524,0.09523809524,0,42,LGE,0,7,0,0,1,0,0,TRUE,578596448757830182,Facebook,Pirate Kings,,
id134368,8.0.0,samsung_SM-G960F,DK,1,1995,0,23,0,4,1,0.04411764706,0.3382352941,0,136,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id71097,8.0.0,samsung_SM-G935F,SE,0,1996,0,22,0,3,1,0,0.2166666667,0,60,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id68081,6.0.1,samsung_SM-S727VL,US,1,1977,0,41,0,4,0,0.01818181818,0.2727272727,0,55,samsung,0,6,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id122896,8.0.0,samsung_SM-G960U,US,1,1989,0,29,0,2,1,0.03658536585,0.06097560976,0,82,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id125579,7,LGE_LGL158VL,US,1,1967,0,51,0,11,0,0,0.487804878,0,41,LGE,0,7,0,0,1,0,0,TRUE,596887770157949516,ZfMgOJ7-8,NA,,
id69167,7,samsung_SAMSUNG-SM-G920A,US,1,1971,0,47,0,0,1,0.0447761194,0.08955223881,0,67,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id40977,7,HUAWEI_RNE-L21,SE,0,1996,0,22,0,3,0,0.02040816327,0.2040816327,0,49,HUAWEI,0,7,0,0,0,0,0,TRUE,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
id104248,8.0.0,samsung_SM-G935W8,CA,1,2000,0,18,0,3,1,0,0.02362204724,0,127,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id104000,5.0.2,samsung_SM-G850W,CA,2,1983,0,35,0,3,0,0.01265822785,0.2151898734,0,79,samsung,0,5,0,0,0,0,0,FALSE,NA,NA,NA,,
id52443,8.1.0,LGE_LM-X210(G),US,1,1972,0,46,0,2,0,0.03571428571,0.1428571429,0,28,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id59115,8.0.0,samsung_SAMSUNG-SM-G935A,US,0,1996,0,22,0,0,1,0,0.05797101449,0,69,samsung,0,8,0,0,0,1,0,TRUE,576465400783883159,Facebook,Gamer Giftcards,,
id10402,7,samsung_SM-G920P,US,0,1991,0,27,0,0,0,0.05454545455,0.07272727273,0,55,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id68257,8.0.0,samsung_SM-G950U,US,1,1998,0,20,0,7,4,0.05806451613,0.2516129032,0,155,samsung,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id42647,7,samsung_SAMSUNG-SM-G890A,US,1,1989,0,29,0,0,1,0,0.02941176471,0,68,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i273dcf86faab892,Facebook,Campaign 2018-10-05 12:10:35:839,,
id2666,8.1.0,Q-Innovations_QS5509A,US,1,1988,0,30,0,1,0,0.01851851852,0.1851851852,0,54,Q-Innovations,1,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id76714,8.0.0,samsung_SM-G930F,NZ,1,1992,0,26,0,2,1,0,0.119047619,0,42,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id109379,7.1.1,motorola_Moto E (4),US,0,1966,0,52,0,3,0,0.06382978723,0.170212766,0,47,motorola,0,7,0,0,0,0,0,FALSE,568850252174734587,Facebook,Amazon,,
id101051,8.0.0,samsung_SM-J330G,NZ,0,1999,0,19,1,2,0,0.009433962264,0.1509433962,1,106,samsung,0,8,1,1,0,1,0,FALSE,574249797825982883,Facebook,Gamer GIftcards,,
id99113,8.0.0,samsung_SM-J737P,US,1,1982,0,36,0,2,1,0.09259259259,0.07407407407,0,54,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id20823,8.0.0,samsung_SM-G950U,US,0,1993,0,25,0,2,1,0.0234375,0.109375,0,128,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id42419,8.1.0,samsung_SM-J727T,US,0,2000,0,18,0,1,0,0.0243902439,0.0487804878,0,41,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id110559,7,AlcatelOneTouch_5049W,US,0,1999,0,19,0,7,0,0,0.419047619,0,105,AlcatelOneTouch,0,7,0,0,0,0,0,FALSE,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
id49244,8.0.0,samsung_SM-J737P,US,0,2005,0,13,0,3,3,0.01492537313,0.1641791045,0,67,samsung,0,8,0,0,0,1,0,TRUE,492787488847698857,Facebook,NA,,
id40840,7.1.1,ZTE_Z971,US,1,1988,0,30,0,1,1,0,0.07407407407,0,54,ZTE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id22721,7,LGE_LGMP260,US,0,1994,0,24,0,2,1,0,0.1666666667,0,36,LGE,0,7,0,0,0,0,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id23622,8.0.0,HUAWEI_BND-L21,GB,0,2000,0,18,0,4,1,0.1414141414,0.1616161616,0,99,HUAWEI,0,8,0,0,0,1,0,FALSE,576417976967144256,Facebook,Starbucks,,
id121924,8.0.0,motorola_moto e5 cruise,US,1,1983,0,35,0,4,1,0.0843373494,0.1445783133,0,83,motorola,0,8,0,0,1,1,0,FALSE,NA,NA,NA,,
id35677,7,LGE_LG-LS777,US,1,1961,0,57,0,0,1,0,0.09302325581,0,43,LGE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id52116,5.0.1,samsung_GT-I9507,AU,0,1996,0,22,0,2,0,0,0.05882352941,0,34,samsung,0,5,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id89970,5.1.1,samsung_SM-J320P,US,1,1976,0,42,0,1,2,0.01694915254,0.186440678,0,59,samsung,0,5,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id124418,8.0.0,motorola_moto e5 plus,US,0,1975,0,43,0,2,0,0,0.1777777778,0,45,motorola,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id113757,7,samsung_SM-G930V,US,1,1995,0,23,0,4,2,0.05982905983,0.2564102564,0,117,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id81193,7,LGE_LGL158VL,US,0,1984,0,34,0,2,0,0,0.2222222222,0,27,LGE,0,7,0,0,0,0,0,TRUE,492786776143062094,Facebook,NA,,
id72801,8.1.0,samsung_SM-N960U,US,0,2000,0,18,0,3,0,0,0.2261904762,0,84,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
id72202,7,samsung_SM-G928T,US,0,2003,0,15,0,2,1,0,0.09433962264,0,53,samsung,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id16802,6.0.1,samsung_SM-J327P,US,0,1974,0,44,0,2,2,0,0.09375,0,32,samsung,0,6,0,0,0,0,0,TRUE,NA,NA,NA,,
id5218,8.1.0,samsung_SM-N960U,US,1,1974,0,44,0,10,1,0.0703125,0.21484375,0,256,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id76000,8.0.0,motorola_moto e5 play,US,0,1962,0,56,0,0,0,0.02222222222,0.08888888889,0,45,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id140011,8.0.0,OnePlus_ONEPLUS A3010,FI,0,1996,0,22,0,2,1,0.01176470588,0.02352941176,0,85,OnePlus,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id4315,8.1.0,LGE_LM-Q710(FGN),US,0,1999,0,19,0,9,1,0.009174311927,0.3577981651,1,109,LGE,0,8,1,0,0,1,0,FALSE,512399732703117729,Facebook,Play Games. Earn Money.,,
id85913,8.1.0,TCL_REVVL 2 PLUS,US,0,1999,0,19,0,1,1,0.02564102564,0.05128205128,0,39,TCL,0,8,0,0,0,1,0,FALSE,573880939902959083,Facebook,Fortnite,,
id46929,6.0.1,samsung_SM-S327VL,US,1,1988,0,30,0,0,0,0.04444444444,0.1111111111,0,45,samsung,0,6,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id94768,8.0.0,samsung_SM-G960F,SE,0,1992,0,26,0,1,0,0,0.06818181818,0,44,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id132169,8.0.0,samsung_SM-G955U,US,0,1981,0,37,0,0,2,0.03846153846,0.0641025641,0,78,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id109164,6.0.1,samsung_SM-G903F,GB,0,1999,0,19,0,0,0,0.08888888889,0.06666666667,0,45,samsung,0,6,0,0,0,0,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id100292,4.4.2,samsung_SM-G950W,US,0,1997,0,21,0,2,0,0,0.1369863014,1,73,samsung,0,4,1,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id59389,8.0.0,samsung_SM-G965U,US,1,1969,0,49,0,7,1,0.04054054054,0.1216216216,0,74,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id115731,8.0.0,samsung_SM-G950F,NZ,1,1955,0,63,0,2,1,0.05147058824,0.05147058824,0,136,samsung,0,8,0,0,1,1,0,TRUE,574253038517356133,Facebook,Play Games. Earn Money.,,
id28329,8.0.0,samsung_SM-G965U,US,0,1988,0,30,0,3,3,0.01694915254,0.1694915254,0,118,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id33763,7.1.1,samsung_SM-T560NU,CA,1,1971,0,47,0,4,1,0.03773584906,0.320754717,0,53,samsung,0,7,0,0,1,0,0,FALSE,NA,NA,NA,,
id19379,8.1.0,samsung_SM-J727T1,US,1,1993,0,25,0,3,0,0,0.175,0,40,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id130489,7,samsung_SM-N920I,SG,0,1999,0,19,0,1,0,0,0.2159090909,0,88,samsung,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id74454,7.1.1,google_Intel Braswell Chromebook,GB,0,1974,0,44,0,2,0,0,0.5306122449,0,49,google,1,7,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id75738,8.0.0,samsung_SM-J337U,US,1,1965,0,53,0,2,0,0.02380952381,0.1428571429,0,42,samsung,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id66717,8.0.0,motorola_moto e5 play,US,0,1994,0,24,0,0,0,0,0.1212121212,0,33,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id118250,8.1.0,TCL_6062W,US,0,1983,0,35,0,0,0,0,0.02040816327,0,49,TCL,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id71712,8.0.0,motorola_moto e5 cruise,US,0,1990,0,28,0,1,0,0.02272727273,0.2045454545,0,44,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id111999,6.0.1,samsung_SM-S327VL,US,0,1992,0,26,0,11,0,0.01408450704,0.3661971831,0,71,samsung,0,6,0,0,0,0,0,TRUE,587048856941250416,HMuY7CuqN,NA,,
id95512,8.1.0,LGE_LM-X410(FG),US,0,1986,0,32,0,2,0,0,0.1794871795,0,39,LGE,0,8,0,0,0,1,0,FALSE,492786776143062094,Facebook,NA,,
id109327,8.0.0,samsung_SM-G965U,US,0,1987,0,31,0,3,3,0.0125,0.15,0,80,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id27711,7.1.1,ZTE_Z983,US,1,1985,0,33,0,1,0,0,0.02127659574,0,47,ZTE,0,7,0,0,1,0,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id31435,7,LGE_LGMP260,US,0,2000,0,18,0,1,0,0,0.08823529412,0,34,LGE,0,7,0,0,0,0,0,TRUE,573880939902959083,Facebook,Fortnite,,
id40900,6.0.1,samsung_SM-S327VL,US,1,1974,0,44,0,1,1,0,0.1627906977,0,43,samsung,0,6,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id36385,8.0.0,HUAWEI_BND-L34,US,0,1996,0,22,0,2,1,0,0.4761904762,0,105,HUAWEI,0,8,0,0,0,1,0,FALSE,282202902410497492,YouTube,Mistplay Android/iOS,,
id16337,8.0.0,samsung_SM-A520F,FR,0,1990,0,28,0,4,1,0,0.1636363636,0,55,samsung,0,8,0,0,0,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id14115,8.0.0,samsung_SM-G950U1,US,0,1981,0,37,0,6,3,0.04615384615,0.1769230769,0,130,samsung,0,8,0,0,0,1,0,TRUE,381122606079794609,YouTube,Clash of Clans,,
id103339,8.1.0,HUAWEI_COL-L29,FI,0,1995,0,23,0,1,1,0.09523809524,0.07936507937,0,63,HUAWEI,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id48973,9,Google_Pixel XL,US,0,1976,0,42,0,1,1,0,0.3947368421,0,38,Google,0,9,0,0,0,1,0,TRUE,574253038517356133,Facebook,Play Games. Earn Money.,,
id38103,8.0.0,LGE_LG-H931,US,2,1995,0,23,0,6,2,0.02688172043,0.4516129032,0,186,LGE,0,8,0,0,0,1,0,FALSE,568852561294542145,Facebook,Amazon,,
id105952,8.1.0,LGE_LM-X210(G),US,1,1958,0,60,0,0,1,0,0.1304347826,0,46,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id83593,7,asus_P00L,DE,0,1985,0,33,0,12,0,0.02717391304,0.2880434783,0,184,asus,0,7,0,0,0,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id1641,8.1.0,samsung_SAMSUNG-SM-J327A,US,0,2003,0,15,0,1,0,0.04166666667,0.04166666667,0,48,samsung,0,8,0,0,0,1,0,TRUE,586205984360772448,Facebook,Copy Tests,,
id71215,8.0.0,samsung_SM-G960U,US,0,2000,0,18,0,2,3,0,0.1578947368,0,95,samsung,0,8,0,0,0,1,0,TRUE,576465400783883159,Facebook,Gamer Giftcards,,
id72779,8.0.0,samsung_SM-G930T,US,0,1999,0,19,0,1,0,0.01587301587,0.01587301587,0,63,samsung,0,8,0,0,0,1,0,TRUE,573880939902959083,Facebook,Fortnite,,
id16690,7,LGE_LG-M255,US,0,2004,0,14,0,2,1,0.02127659574,0.2340425532,0,47,LGE,0,7,0,0,0,0,0,FALSE,512399732703117729,Facebook,Play Games. Earn Money.,,
id74547,8.0.0,samsung_SAMSUNG-SM-G891A,US,1,1997,0,21,0,1,1,0.02597402597,0.09090909091,0,77,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id34100,7,samsung_SM-J327T1,CA,0,2002,0,16,0,1,0,0,0.1785714286,0,28,samsung,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id15170,9,OnePlus_ONEPLUS A6003,SG,0,1980,0,38,0,2,1,0.0395480226,0.07344632768,0,177,OnePlus,0,9,0,0,0,1,0,TRUE,574249797825982883,Facebook,Gamer GIftcards,,
id134687,8.0.0,samsung_SM-J737P,US,0,2002,0,16,0,2,2,0,0.07843137255,0,51,samsung,0,8,0,0,0,1,0,TRUE,609951619790471614,OCbLozF12,NA,,
id14362,8.0.0,samsung_SM-J337T,US,0,1996,0,22,0,3,0,0,0.2833333333,0,60,samsung,0,8,0,0,0,1,0,FALSE,492786776143062094,Facebook,NA,,
id64510,8.0.0,samsung_SM-J737V,US,0,1997,0,21,0,2,1,0.03174603175,0.1904761905,0,63,samsung,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id15687,8.0.0,samsung_SM-J737P,US,1,1983,0,35,0,4,2,0.05084745763,0.08474576271,0,59,samsung,0,8,0,0,1,1,0,TRUE,568854315415129371,Facebook,Amazon,,
id97325,8.1.0,LGE_LM-X210(G),US,1,1984,0,34,0,5,0,0,0.2564102564,0,39,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id126505,8.0.0,samsung_SM-G965F,SE,0,2000,0,18,0,1,0,0.02189781022,0.07299270073,0,137,samsung,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id104286,8.0.0,LGE_VS995,US,1,1989,0,29,1,5,2,0.06467661692,0.2487562189,1,201,LGE,0,8,1,1,1,1,0,TRUE,578248668986417538,Facebook,Yahtzee,,
id29170,9,OnePlus_ONEPLUS A5000,GB,1,1977,0,41,0,2,3,0.04444444444,0.1,0,180,OnePlus,0,9,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id109719,6.0.1,LGE_LGL58VL,US,0,1994,0,24,0,0,0,0,0.12,0,25,LGE,0,6,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id46174,6.0.1,samsung_SM-J327P,US,0,2002,0,16,0,2,1,0,0.125,0,40,samsung,0,6,0,0,0,0,0,TRUE,586204636789599472,Facebook,Copy Tests,,
id24741,8.0.0,samsung_SM-N950U,US,0,1998,0,20,0,2,0,0,0.1911764706,0,68,samsung,0,8,0,0,0,1,0,TRUE,512399732703117729,Facebook,Play Games. Earn Money.,,
id34685,8.0.0,samsung_SM-A520F,GB,0,1998,0,20,0,3,0,0,0.2571428571,0,70,samsung,0,8,0,0,0,1,0,TRUE,381122606079794609,YouTube,Clash of Clans,,
id107939,8.0.0,motorola_moto e5 plus,US,0,1989,0,29,0,1,1,0.0243902439,0.1219512195,0,41,motorola,0,8,0,0,0,1,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
